,time,price,signal
8526,1532412000000,0.057983,buy
8527,1532415600000,0.058145,buy
8528,1532419200000,0.058809,buy
8529,1532422800000,0.058539,buy
8530,1532426400000,0.058678,buy
8531,1532430000000,0.058066,buy
8532,1532433600000,0.057552,buy
8533,1532437200000,0.057421,buy
8534,1532440800000,0.058104,buy
8535,1532444400000,0.057951,buy
8536,1532448000000,0.058016,buy
8537,1532451600000,0.057745,buy
8538,1532455200000,0.057579,buy
8539,1532458800000,0.05774,buy
8540,1532462400000,0.057606,buy
8541,1532466000000,0.05743,buy
8542,1532469600000,0.057561,buy
8543,1532473200000,0.05727,buy
8544,1532476800000,0.057048,buy
8545,1532480400000,0.05699,buy
8546,1532484000000,0.0574,buy
8547,1532487600000,0.057295,buy
8548,1532491200000,0.057347,buy
8549,1532494800000,0.057565,buy
8550,1532498400000,0.057375,buy
8551,1532502000000,0.057487,buy
8552,1532505600000,0.057348,buy
8553,1532509200000,0.057336,buy
8554,1532512800000,0.057434,buy
8555,1532516400000,0.057366,buy
8556,1532520000000,0.057408,buy
8557,1532523600000,0.057455,buy
8558,1532527200000,0.057424,buy
8559,1532530800000,0.057442,buy
8560,1532534400000,0.057685,buy
8561,1532538000000,0.057764,buy
8562,1532541600000,0.057959,buy
8563,1532545200000,0.058117,buy
8564,1532548800000,0.058081,buy
8565,1532552400000,0.058094,buy
8566,1532556000000,0.057482,buy
8567,1532559600000,0.057466,buy
8568,1532563200000,0.057727,buy
8569,1532566800000,0.057703,buy
8570,1532570400000,0.057933,buy
8571,1532574000000,0.057943,buy
8572,1532577600000,0.057852,buy
8573,1532581200000,0.057972,buy
8574,1532584800000,0.05817,buy
8575,1532588400000,0.058446,buy
8576,1532592000000,0.05827,buy
8577,1532595600000,0.058321,buy
8578,1532599200000,0.058225,buy
8579,1532602800000,0.05821,buy
8580,1532606400000,0.057891,buy
8581,1532610000000,0.058067,buy
8582,1532613600000,0.058017,buy
8583,1532617200000,0.058071,buy
8584,1532620800000,0.057905,buy
8585,1532624400000,0.058003,buy
8586,1532628000000,0.058115,buy
8587,1532631600000,0.057918,buy
8588,1532635200000,0.057923,buy
8589,1532638800000,0.057966,buy
8590,1532642400000,0.058464,buy
8591,1532646000000,0.058391,buy
8592,1532649600000,0.058309,buy
8593,1532653200000,0.058571,buy
8594,1532656800000,0.058648,buy
8595,1532660400000,0.058823,buy
8596,1532664000000,0.058779,buy
8597,1532667600000,0.05861,buy
8598,1532671200000,0.058557,buy
8599,1532674800000,0.05852,buy
8600,1532678400000,0.0582,buy
8601,1532682000000,0.058305,buy
8602,1532685600000,0.058364,buy
8603,1532689200000,0.058365,buy
8604,1532692800000,0.058262,buy
8605,1532696400000,0.058506,buy
8606,1532700000000,0.058441,buy
8607,1532703600000,0.058342,buy
8608,1532707200000,0.057262,buy
8609,1532710800000,0.057036,buy
8610,1532714400000,0.057088,buy
8611,1532718000000,0.056807,buy
8612,1532721600000,0.056852,buy
8613,1532725200000,0.056832,buy
8614,1532728800000,0.057286,buy
8615,1532732400000,0.057186,buy
8616,1532736000000,0.057447,buy
8617,1532739600000,0.057453,buy
8618,1532743200000,0.057365,buy
8619,1532746800000,0.05742,buy
8620,1532750400000,0.057438,buy
8621,1532754000000,0.057185,buy
8622,1532757600000,0.057315,buy
8623,1532761200000,0.057381,buy
8624,1532764800000,0.057332,buy
8625,1532768400000,0.057272,buy
8626,1532772000000,0.057359,buy
8627,1532775600000,0.057332,buy
8628,1532779200000,0.05712,buy
8629,1532782800000,0.057118,buy
8630,1532786400000,0.057078,buy
8631,1532790000000,0.057003,buy
8632,1532793600000,0.057078,buy
8633,1532797200000,0.05693,buy
8634,1532800800000,0.05686,buy
8635,1532804400000,0.056858,buy
8636,1532808000000,0.056833,buy
8637,1532811600000,0.056831,buy
8638,1532815200000,0.056875,buy
8639,1532818800000,0.057024,buy
8640,1532822400000,0.05699,buy
8641,1532826000000,0.056758,buy
8642,1532829600000,0.056766,buy
8643,1532833200000,0.056765,buy
8644,1532836800000,0.056603,buy
8645,1532840400000,0.056678,buy
8646,1532844000000,0.056762,buy
8647,1532847600000,0.056755,buy
8648,1532851200000,0.056824,buy
8649,1532854800000,0.056881,buy
8650,1532858400000,0.056936,buy
8651,1532862000000,0.056939,buy
8652,1532865600000,0.056889,buy
8653,1532869200000,0.056693,buy
8654,1532872800000,0.056618,buy
8655,1532876400000,0.056765,buy
8656,1532880000000,0.056783,buy
8657,1532883600000,0.056739,buy
8658,1532887200000,0.056766,buy
8659,1532890800000,0.056739,buy
8660,1532894400000,0.056785,buy
8661,1532898000000,0.056766,buy
8662,1532901600000,0.056797,buy
8663,1532905200000,0.056801,buy
8664,1532908800000,0.056794,buy
8665,1532912400000,0.056812,buy
8666,1532916000000,0.056838,buy
8667,1532919600000,0.05683,buy
8668,1532923200000,0.056738,buy
8669,1532926800000,0.056775,buy
8670,1532930400000,0.05672,buy
8671,1532934000000,0.056855,buy
8672,1532937600000,0.056847,buy
8673,1532941200000,0.05668,buy
8674,1532944800000,0.056385,buy
8675,1532948400000,0.056545,buy
8676,1532952000000,0.056556,buy
8677,1532955600000,0.056539,buy
8678,1532959200000,0.056512,buy
8679,1532962800000,0.05645,buy
8680,1532966400000,0.056174,buy
8681,1532970000000,0.055999,buy
8682,1532973600000,0.0567,buy
8683,1532977200000,0.056553,buy
8684,1532980800000,0.055911,buy
8685,1532984400000,0.055657,buy
8686,1532988000000,0.055745,buy
8687,1532991600000,0.055788,buy
8688,1532995200000,0.055862,buy
8689,1532998800000,0.056002,buy
8690,1533002400000,0.055795,buy
8691,1533006000000,0.055653,buy
8692,1533009600000,0.055455,buy
8693,1533013200000,0.055506,buy
8694,1533016800000,0.055464,buy
8695,1533020400000,0.055446,buy
8696,1533024000000,0.055308,buy
8697,1533027600000,0.055524,buy
8698,1533031200000,0.0555,buy
8699,1533034800000,0.054577,buy
8700,1533038400000,0.054906,buy
8701,1533042000000,0.055478,buy
8702,1533045600000,0.055719,buy
8703,1533049200000,0.055674,buy
8704,1533052800000,0.055465,buy
8705,1533056400000,0.055452,buy
8706,1533060000000,0.056059,buy
8707,1533063600000,0.055908,buy
8708,1533067200000,0.056118,buy
8709,1533070800000,0.056124,buy
8710,1533074400000,0.055956,buy
8711,1533078000000,0.055951,buy
8712,1533081600000,0.055818,buy
8713,1533085200000,0.056257,buy
8714,1533088800000,0.05506,buy
8715,1533092400000,0.055173,buy
8716,1533096000000,0.055388,buy
8717,1533099600000,0.055292,buy
8718,1533103200000,0.055556,buy
8719,1533106800000,0.055615,buy
8720,1533110400000,0.055763,buy
8721,1533114000000,0.055826,buy
8722,1533117600000,0.055786,buy
8723,1533121200000,0.055988,buy
8724,1533124800000,0.056043,buy
8725,1533128400000,0.055858,buy
8726,1533132000000,0.055686,buy
8727,1533135600000,0.055705,buy
8728,1533139200000,0.055448,buy
8729,1533142800000,0.055586,buy
8730,1533146400000,0.05554,buy
8731,1533150000000,0.055279,buy
8732,1533153600000,0.055516,buy
8733,1533157200000,0.054789,buy
8734,1533160800000,0.054756,buy
8735,1533164400000,0.055414,buy
8736,1533168000000,0.05525,buy
8737,1533171600000,0.055063,buy
8738,1533175200000,0.055216,buy
8739,1533178800000,0.055018,buy
8740,1533182400000,0.055101,buy
8741,1533186000000,0.05493,buy
8742,1533189600000,0.054843,buy
8743,1533193200000,0.05494,buy
8744,1533196800000,0.054998,buy
8745,1533200400000,0.05483,buy
8746,1533204000000,0.05461,buy
8747,1533207600000,0.05479,buy
8748,1533211200000,0.054813,buy
8749,1533214800000,0.054652,buy
8750,1533218400000,0.054687,buy
8751,1533222000000,0.054687,buy
8752,1533225600000,0.05475,buy
8753,1533229200000,0.054554,buy
8754,1533232800000,0.054487,buy
8755,1533236400000,0.05448,buy
8756,1533240000000,0.054311,hold
8757,1533243600000,0.054273,hold
8758,1533247200000,0.054403,buy
8759,1533250800000,0.054501,buy
8760,1533254400000,0.05455,buy
8761,1533258000000,0.054707,buy
8762,1533261600000,0.05473,buy
8763,1533265200000,0.054688,buy
8764,1533268800000,0.054795,buy
8765,1533272400000,0.054522,buy
8766,1533276000000,0.055009,buy
8767,1533279600000,0.055066,buy
8768,1533283200000,0.055318,buy
8769,1533286800000,0.055347,buy
8770,1533290400000,0.055461,buy
8771,1533294000000,0.055623,buy
8772,1533297600000,0.05576,buy
8773,1533301200000,0.05591,buy
8774,1533304800000,0.055681,buy
8775,1533308400000,0.055306,buy
8776,1533312000000,0.055352,buy
8777,1533315600000,0.055313,buy
8778,1533319200000,0.055607,buy
8779,1533322800000,0.055946,buy
8780,1533326400000,0.05607,buy
8781,1533330000000,0.056327,buy
8782,1533333600000,0.056222,buy
8783,1533337200000,0.056199,buy
8784,1533340800000,0.056335,buy
8785,1533344400000,0.056023,buy
8786,1533348000000,0.055993,buy
8787,1533351600000,0.056079,buy
8788,1533355200000,0.056108,buy
8789,1533358800000,0.05595,buy
8790,1533362400000,0.056005,buy
8791,1533366000000,0.055993,buy
8792,1533369600000,0.056035,buy
8793,1533373200000,0.055978,buy
8794,1533376800000,0.055849,buy
8795,1533380400000,0.055981,buy
8796,1533384000000,0.055973,buy
8797,1533387600000,0.056239,buy
8798,1533391200000,0.056518,buy
8799,1533394800000,0.057527,buy
8800,1533398400000,0.057874,buy
8801,1533402000000,0.057936,buy
8802,1533405600000,0.05839,buy
8803,1533409200000,0.05831,buy
8804,1533412800000,0.058032,buy
8805,1533416400000,0.057957,buy
8806,1533420000000,0.057958,buy
8807,1533423600000,0.057891,buy
8808,1533427200000,0.058064,buy
8809,1533430800000,0.05802,buy
8810,1533434400000,0.058059,buy
8811,1533438000000,0.05828,buy
8812,1533441600000,0.058349,buy
8813,1533445200000,0.058188,buy
8814,1533448800000,0.058243,buy
8815,1533452400000,0.058181,buy
8816,1533456000000,0.058108,buy
8817,1533459600000,0.058043,buy
8818,1533463200000,0.057807,buy
8819,1533466800000,0.057738,buy
8820,1533470400000,0.05787,buy
8821,1533474000000,0.057959,buy
8822,1533477600000,0.058113,buy
8823,1533481200000,0.058278,buy
8824,1533484800000,0.057938,buy
8825,1533488400000,0.05786,buy
8826,1533492000000,0.05791,buy
8827,1533495600000,0.057852,buy
8828,1533499200000,0.057867,buy
8829,1533502800000,0.058329,buy
8830,1533506400000,0.058459,buy
8831,1533510000000,0.058344,buy
8832,1533513600000,0.05816,buy
8833,1533517200000,0.058149,buy
8834,1533520800000,0.057841,buy
8835,1533524400000,0.057739,buy
8836,1533528000000,0.05794,buy
8837,1533531600000,0.057973,buy
8838,1533535200000,0.057971,buy
8839,1533538800000,0.057909,buy
8840,1533542400000,0.05831,buy
8841,1533546000000,0.058462,buy
8842,1533549600000,0.058317,buy
8843,1533553200000,0.05827,buy
8844,1533556800000,0.05842,buy
8845,1533560400000,0.058356,buy
8846,1533564000000,0.058463,buy
8847,1533567600000,0.058404,buy
8848,1533571200000,0.058266,buy
8849,1533574800000,0.058556,buy
8850,1533578400000,0.058318,buy
8851,1533582000000,0.058331,buy
8852,1533585600000,0.058196,buy
8853,1533589200000,0.058313,buy
8854,1533592800000,0.058505,buy
8855,1533596400000,0.058548,buy
8856,1533600000000,0.0584,buy
8857,1533603600000,0.058361,buy
8858,1533607200000,0.058401,buy
8859,1533610800000,0.058336,buy
8860,1533614400000,0.058395,buy
8861,1533618000000,0.058236,buy
8862,1533621600000,0.058478,buy
8863,1533625200000,0.058354,buy
8864,1533628800000,0.058023,buy
8865,1533632400000,0.058141,buy
8866,1533636000000,0.058099,buy
8867,1533639600000,0.05807,buy
8868,1533643200000,0.057815,buy
8869,1533646800000,0.057385,buy
8870,1533650400000,0.057789,buy
8871,1533654000000,0.057592,buy
8872,1533657600000,0.057458,buy
8873,1533661200000,0.057406,buy
8874,1533664800000,0.057412,buy
8875,1533668400000,0.057029,buy
8876,1533672000000,0.056388,buy
8877,1533675600000,0.055983,buy
8878,1533679200000,0.055991,buy
8879,1533682800000,0.056377,buy
8880,1533686400000,0.056276,buy
8881,1533690000000,0.057101,buy
8882,1533693600000,0.05738,buy
8883,1533697200000,0.057031,buy
8884,1533700800000,0.057056,buy
8885,1533704400000,0.057234,buy
8886,1533708000000,0.057082,buy
8887,1533711600000,0.057075,buy
8888,1533715200000,0.057001,buy
8889,1533718800000,0.056644,buy
8890,1533722400000,0.056759,buy
8891,1533726000000,0.0566,buy
8892,1533729600000,0.056654,buy
8893,1533733200000,0.056459,buy
8894,1533736800000,0.056517,buy
8895,1533740400000,0.05606,buy
8896,1533744000000,0.056697,buy
8897,1533747600000,0.056718,buy
8898,1533751200000,0.05703,buy
8899,1533754800000,0.057112,buy
8900,1533758400000,0.057318,buy
8901,1533762000000,0.056596,buy
8902,1533765600000,0.056837,buy
8903,1533769200000,0.05609,buy
8904,1533772800000,0.05656,buy
8905,1533776400000,0.056792,buy
8906,1533780000000,0.05672,buy
8907,1533783600000,0.056949,buy
8908,1533787200000,0.056812,buy
8909,1533790800000,0.05705,buy
8910,1533794400000,0.05695,buy
8911,1533798000000,0.056882,buy
8912,1533801600000,0.056952,buy
8913,1533805200000,0.057078,buy
8914,1533808800000,0.056884,buy
8915,1533812400000,0.056711,buy
8916,1533816000000,0.05663,buy
8917,1533819600000,0.056563,buy
8918,1533823200000,0.056283,buy
8919,1533826800000,0.056164,buy
8920,1533830400000,0.056234,buy
8921,1533834000000,0.056312,buy
8922,1533837600000,0.056115,buy
8923,1533841200000,0.05606,buy
8924,1533844800000,0.055983,buy
8925,1533848400000,0.055817,buy
8926,1533852000000,0.056142,buy
8927,1533855600000,0.055903,buy
8928,1533859200000,0.055629,buy
8929,1533862800000,0.055709,buy
8930,1533866400000,0.055491,buy
8931,1533870000000,0.055539,buy
8932,1533873600000,0.055744,buy
8933,1533877200000,0.056126,buy
8934,1533880800000,0.055946,buy
8935,1533884400000,0.055842,buy
8936,1533888000000,0.055896,buy
8937,1533891600000,0.055927,buy
8938,1533895200000,0.056307,buy
8939,1533898800000,0.056407,buy
8940,1533902400000,0.0564,buy
8941,1533906000000,0.055681,buy
8942,1533909600000,0.05575,buy
8943,1533913200000,0.055858,buy
8944,1533916800000,0.055826,buy
8945,1533920400000,0.056008,buy
8946,1533924000000,0.055596,buy
8947,1533927600000,0.055656,buy
8948,1533931200000,0.055555,buy
8949,1533934800000,0.055415,buy
8950,1533938400000,0.053779,hold
8951,1533942000000,0.053912,hold
8952,1533945600000,0.054028,hold
8953,1533949200000,0.053807,hold
8954,1533952800000,0.053402,hold
8955,1533956400000,0.052925,hold
8956,1533960000000,0.052165,hold
8957,1533963600000,0.052166,hold
8958,1533967200000,0.051673,hold
8959,1533970800000,0.051601,hold
8960,1533974400000,0.051728,hold
8961,1533978000000,0.051967,hold
8962,1533981600000,0.051738,hold
8963,1533985200000,0.051732,hold
8964,1533988800000,0.051497,hold
8965,1533992400000,0.050407,hold
8966,1533996000000,0.050252,hold
8967,1533999600000,0.050957,hold
8968,1534003200000,0.050586,hold
8969,1534006800000,0.05015,hold
8970,1534010400000,0.050633,hold
8971,1534014000000,0.050566,hold
8972,1534017600000,0.050491,hold
8973,1534021200000,0.050737,hold
8974,1534024800000,0.050812,hold
8975,1534028400000,0.051135,hold
8976,1534032000000,0.050994,hold
8977,1534035600000,0.050986,hold
8978,1534039200000,0.050947,hold
8979,1534042800000,0.051161,hold
8980,1534046400000,0.05131,hold
8981,1534050000000,0.051326,hold
8982,1534053600000,0.051429,hold
8983,1534057200000,0.051469,hold
8984,1534060800000,0.051416,hold
8985,1534064400000,0.051231,hold
8986,1534068000000,0.050904,hold
8987,1534071600000,0.050876,hold
8988,1534075200000,0.050743,hold
8989,1534078800000,0.050733,hold
8990,1534082400000,0.050855,hold
8991,1534086000000,0.050658,hold
8992,1534089600000,0.050962,hold
8993,1534093200000,0.051021,hold
8994,1534096800000,0.050821,hold
8995,1534100400000,0.05082,hold
8996,1534104000000,0.050657,hold
8997,1534107600000,0.050484,hold
8998,1534111200000,0.050367,hold
8999,1534114800000,0.050362,hold
9000,1534118400000,0.050389,hold
9001,1534122000000,0.050465,hold
9002,1534125600000,0.050461,hold
9003,1534129200000,0.050415,hold
9004,1534132800000,0.050335,hold
9005,1534136400000,0.050161,hold
9006,1534140000000,0.049721,hold
9007,1534143600000,0.049294,hold
9008,1534147200000,0.049314,hold
9009,1534150800000,0.049274,hold
9010,1534154400000,0.049462,hold
9011,1534158000000,0.049473,hold
9012,1534161600000,0.049467,hold
9013,1534165200000,0.049515,hold
9014,1534168800000,0.049543,hold
9015,1534172400000,0.049472,hold
9016,1534176000000,0.047744,hold
9017,1534179600000,0.046819,hold
9018,1534183200000,0.046399,hold
9019,1534186800000,0.046297,hold
9020,1534190400000,0.046306,hold
9021,1534194000000,0.045953,hold
9022,1534197600000,0.046006,hold
9023,1534201200000,0.045314,hold
9024,1534204800000,0.0454,hold
9025,1534208400000,0.043589,hold
9026,1534212000000,0.042583,hold
9027,1534215600000,0.044208,hold
9028,1534219200000,0.044718,hold
9029,1534222800000,0.044853,hold
9030,1534226400000,0.044466,hold
9031,1534230000000,0.043879,hold
9032,1534233600000,0.044682,hold
9033,1534237200000,0.043962,hold
9034,1534240800000,0.043963,hold
9035,1534244400000,0.04366,hold
9036,1534248000000,0.04344,hold
9037,1534251600000,0.043566,hold
9038,1534255200000,0.043104,hold
9039,1534258800000,0.042084,hold
9040,1534262400000,0.043098,hold
9041,1534266000000,0.042732,hold
9042,1534269600000,0.042313,hold
9043,1534273200000,0.042547,hold
9044,1534276800000,0.04291,hold
9045,1534280400000,0.042625,hold
9046,1534284000000,0.043004,hold
9047,1534287600000,0.043432,hold
9048,1534291200000,0.04501,hold
9049,1534294800000,0.045508,hold
9050,1534298400000,0.045414,hold
9051,1534302000000,0.045713,hold
9052,1534305600000,0.04535,hold
9053,1534309200000,0.045222,hold
9054,1534312800000,0.044495,hold
9055,1534316400000,0.044453,hold
9056,1534320000000,0.044429,hold
9057,1534323600000,0.044443,hold
9058,1534327200000,0.044326,hold
9059,1534330800000,0.044517,hold
9060,1534334400000,0.044717,hold
9061,1534338000000,0.044631,hold
9062,1534341600000,0.044647,hold
9063,1534345200000,0.044939,hold
9064,1534348800000,0.045622,hold
9065,1534352400000,0.046132,hold
9066,1534356000000,0.045708,hold
9067,1534359600000,0.045578,hold
9068,1534363200000,0.045208,hold
9069,1534366800000,0.045125,hold
9070,1534370400000,0.045134,hold
9071,1534374000000,0.045218,hold
9072,1534377600000,0.04488,hold
9073,1534381200000,0.04497,hold
9074,1534384800000,0.044877,hold
9075,1534388400000,0.045063,hold
9076,1534392000000,0.044899,hold
9077,1534395600000,0.044905,hold
9078,1534399200000,0.045136,hold
9079,1534402800000,0.045007,hold
9080,1534406400000,0.045401,hold
9081,1534410000000,0.045496,hold
9082,1534413600000,0.045565,hold
9083,1534417200000,0.045851,hold
9084,1534420800000,0.045876,hold
9085,1534424400000,0.045517,hold
9086,1534428000000,0.045977,hold
9087,1534431600000,0.045646,hold
9088,1534435200000,0.045479,hold
9089,1534438800000,0.045414,hold
9090,1534442400000,0.045437,hold
9091,1534446000000,0.045491,hold
9092,1534449600000,0.04544,hold
9093,1534453200000,0.045221,hold
9094,1534456800000,0.045322,hold
9095,1534460400000,0.045477,hold
9096,1534464000000,0.045423,hold
9097,1534467600000,0.04601,hold
9098,1534471200000,0.045995,hold
9099,1534474800000,0.046349,hold
9100,1534478400000,0.046321,hold
9101,1534482000000,0.04616,hold
9102,1534485600000,0.046251,hold
9103,1534489200000,0.04631,hold
9104,1534492800000,0.0465,hold
9105,1534496400000,0.0464,hold
9106,1534500000000,0.046411,hold
9107,1534503600000,0.046257,hold
9108,1534507200000,0.046233,hold
9109,1534510800000,0.046106,hold
9110,1534514400000,0.045919,hold
9111,1534518000000,0.045636,hold
9112,1534521600000,0.04565,hold
9113,1534525200000,0.046273,hold
9114,1534528800000,0.046717,hold
9115,1534532400000,0.046623,hold
9116,1534536000000,0.046518,hold
9117,1534539600000,0.04639,hold
9118,1534543200000,0.0472,hold
9119,1534546800000,0.048039,hold
9120,1534550400000,0.048235,hold
9121,1534554000000,0.048261,hold
9122,1534557600000,0.048167,hold
9123,1534561200000,0.04779,hold
9124,1534564800000,0.047932,hold
9125,1534568400000,0.047785,hold
9126,1534572000000,0.047686,hold
9127,1534575600000,0.047205,hold
9128,1534579200000,0.047356,hold
9129,1534582800000,0.047483,hold
9130,1534586400000,0.047505,hold
9131,1534590000000,0.047688,hold
9132,1534593600000,0.047799,hold
9133,1534597200000,0.04762,hold
9134,1534600800000,0.047287,hold
9135,1534604400000,0.046339,hold
9136,1534608000000,0.045674,hold
9137,1534611600000,0.045309,hold
9138,1534615200000,0.045133,hold
9139,1534618800000,0.045453,hold
9140,1534622400000,0.045579,hold
9141,1534626000000,0.04537,hold
9142,1534629600000,0.046069,hold
9143,1534633200000,0.046116,hold
9144,1534636800000,0.046044,hold
9145,1534640400000,0.046003,hold
9146,1534644000000,0.045822,hold
9147,1534647600000,0.045977,hold
9148,1534651200000,0.045947,hold
9149,1534654800000,0.045875,hold
9150,1534658400000,0.045997,hold
9151,1534662000000,0.046374,hold
9152,1534665600000,0.04616,hold
9153,1534669200000,0.046408,hold
9154,1534672800000,0.04644,hold
9155,1534676400000,0.04645,hold
9156,1534680000000,0.046942,hold
9157,1534683600000,0.046904,hold
9158,1534687200000,0.0473,hold
9159,1534690800000,0.046933,hold
9160,1534694400000,0.046877,hold
9161,1534698000000,0.046505,hold
9162,1534701600000,0.046198,hold
9163,1534705200000,0.04636,hold
9164,1534708800000,0.04642,hold
9165,1534712400000,0.046357,hold
9166,1534716000000,0.046249,hold
9167,1534719600000,0.046228,hold
9168,1534723200000,0.046218,hold
9169,1534726800000,0.046264,hold
9170,1534730400000,0.046397,hold
9171,1534734000000,0.046395,hold
9172,1534737600000,0.046299,hold
9173,1534741200000,0.045999,hold
9174,1534744800000,0.046172,hold
9175,1534748400000,0.045978,hold
9176,1534752000000,0.045949,hold
9177,1534755600000,0.045158,hold
9178,1534759200000,0.044963,hold
9179,1534762800000,0.045202,hold
9180,1534766400000,0.045101,hold
9181,1534770000000,0.0448,hold
9182,1534773600000,0.044427,hold
9183,1534777200000,0.044541,hold
9184,1534780800000,0.044528,hold
9185,1534784400000,0.044709,hold
9186,1534788000000,0.044772,hold
9187,1534791600000,0.044656,hold
9188,1534795200000,0.044222,hold
9189,1534798800000,0.044298,hold
9190,1534802400000,0.044174,hold
9191,1534806000000,0.043429,hold
9192,1534809600000,0.043272,hold
9193,1534813200000,0.043532,hold
9194,1534816800000,0.043514,hold
9195,1534820400000,0.043573,hold
9196,1534824000000,0.043828,hold
9197,1534827600000,0.043726,hold
9198,1534831200000,0.043768,hold
9199,1534834800000,0.043678,hold
9200,1534838400000,0.043649,hold
9201,1534842000000,0.043994,hold
9202,1534845600000,0.043888,hold
9203,1534849200000,0.043818,hold
9204,1534852800000,0.043725,hold
9205,1534856400000,0.043713,hold
9206,1534860000000,0.043011,hold
9207,1534863600000,0.043103,hold
9208,1534867200000,0.042899,hold
9209,1534870800000,0.042965,hold
9210,1534874400000,0.042786,hold
9211,1534878000000,0.042866,hold
9212,1534881600000,0.043045,hold
9213,1534885200000,0.042997,hold
9214,1534888800000,0.043204,hold
9215,1534892400000,0.043325,hold
9216,1534896000000,0.043382,hold
9217,1534899600000,0.043109,hold
9218,1534903200000,0.043327,hold
9219,1534906800000,0.043372,hold
9220,1534910400000,0.043332,hold
9221,1534914000000,0.042958,hold
9222,1534917600000,0.042904,hold
9223,1534921200000,0.042675,hold
9224,1534924800000,0.04253,hold
9225,1534928400000,0.042517,hold
9226,1534932000000,0.042558,hold
9227,1534935600000,0.042605,hold
9228,1534939200000,0.042709,hold
9229,1534942800000,0.042704,hold
9230,1534946400000,0.042762,hold
9231,1534950000000,0.042674,hold
9232,1534953600000,0.042679,hold
9233,1534957200000,0.042869,hold
9234,1534960800000,0.042746,hold
9235,1534964400000,0.042364,hold
9236,1534968000000,0.042206,hold
9237,1534971600000,0.042265,hold
9238,1534975200000,0.041954,hold
9239,1534978800000,0.042319,hold
9240,1534982400000,0.042533,hold
9241,1534986000000,0.042713,hold
9242,1534989600000,0.042703,hold
9243,1534993200000,0.042699,hold
9244,1534996800000,0.042424,hold
9245,1535000400000,0.04225,hold
9246,1535004000000,0.04241,hold
9247,1535007600000,0.042498,hold
9248,1535011200000,0.04253,hold
9249,1535014800000,0.04261,hold
9250,1535018400000,0.042348,hold
9251,1535022000000,0.042207,hold
9252,1535025600000,0.041971,hold
9253,1535029200000,0.042184,hold
9254,1535032800000,0.042194,hold
9255,1535036400000,0.042465,hold
9256,1535040000000,0.04227,hold
9257,1535043600000,0.042803,hold
9258,1535047200000,0.042835,hold
9259,1535050800000,0.042753,hold
9260,1535054400000,0.042636,hold
9261,1535058000000,0.042596,hold
9262,1535061600000,0.042422,hold
9263,1535065200000,0.042297,hold
9264,1535068800000,0.04229,hold
9265,1535072400000,0.042226,hold
9266,1535076000000,0.042247,hold
9267,1535079600000,0.042242,hold
9268,1535083200000,0.042246,hold
9269,1535086800000,0.042166,hold
9270,1535090400000,0.042292,hold
9271,1535094000000,0.042249,hold
9272,1535097600000,0.042254,hold
9273,1535101200000,0.042125,hold
9274,1535104800000,0.042118,hold
9275,1535108400000,0.042099,hold
9276,1535112000000,0.042225,hold
9277,1535115600000,0.042302,hold
9278,1535119200000,0.042215,hold
9279,1535122800000,0.041802,hold
9280,1535126400000,0.041815,hold
9281,1535130000000,0.041785,hold
9282,1535133600000,0.041839,hold
9283,1535137200000,0.04227,hold
9284,1535140800000,0.042225,hold
9285,1535144400000,0.042298,hold
9286,1535148000000,0.042235,hold
9287,1535151600000,0.042053,hold
9288,1535155200000,0.042023,hold
9289,1535158800000,0.041933,hold
9290,1535162400000,0.041775,hold
9291,1535166000000,0.041666,hold
9292,1535169600000,0.041593,hold
9293,1535173200000,0.041572,hold
9294,1535176800000,0.041495,hold
9295,1535180400000,0.041462,hold
9296,1535184000000,0.041458,hold
9297,1535187600000,0.041571,hold
9298,1535191200000,0.041545,hold
9299,1535194800000,0.04155,hold
9300,1535198400000,0.041593,hold
9301,1535202000000,0.041626,hold
9302,1535205600000,0.041501,hold
9303,1535209200000,0.041537,hold
9304,1535212800000,0.041562,hold
9305,1535216400000,0.04159,hold
9306,1535220000000,0.041587,hold
9307,1535223600000,0.041626,hold
9308,1535227200000,0.041579,hold
9309,1535230800000,0.041552,hold
9310,1535234400000,0.041484,hold
9311,1535238000000,0.041479,hold
9312,1535241600000,0.041244,hold
9313,1535245200000,0.040906,hold
9314,1535248800000,0.041027,hold
9315,1535252400000,0.040983,hold
9316,1535256000000,0.041037,hold
9317,1535259600000,0.04103,hold
9318,1535263200000,0.041059,hold
9319,1535266800000,0.041166,hold
9320,1535270400000,0.041058,hold
9321,1535274000000,0.040963,hold
9322,1535277600000,0.041055,hold
9323,1535281200000,0.041035,hold
9324,1535284800000,0.041052,hold
9325,1535288400000,0.040956,hold
9326,1535292000000,0.040973,hold
9327,1535295600000,0.041034,hold
9328,1535299200000,0.040977,hold
9329,1535302800000,0.040909,hold
9330,1535306400000,0.0409,hold
9331,1535310000000,0.040907,hold
9332,1535313600000,0.040778,hold
9333,1535317200000,0.040795,hold
9334,1535320800000,0.040766,hold
9335,1535324400000,0.040866,hold
9336,1535328000000,0.040903,hold
9337,1535331600000,0.040828,hold
9338,1535335200000,0.040826,hold
9339,1535338800000,0.040849,hold
9340,1535342400000,0.040816,hold
9341,1535346000000,0.0414,hold
9342,1535349600000,0.041364,hold
9343,1535353200000,0.041379,hold
9344,1535356800000,0.041218,hold
9345,1535360400000,0.04119,hold
9346,1535364000000,0.041094,hold
9347,1535367600000,0.041114,hold
9348,1535371200000,0.041114,hold
